ip,timestamp,url,user_agent,label
205.39.23.138,2026-03-02 13:07:47,/article/101,"Mozilla/5.0 (iPad; CPU iPad OS 17_3_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.9i8065.0 Mobile/75G487 Safari/536.0",1
205.39.23.138,2026-03-02 13:07:48,/article/103,Mozilla/5.0 (Android 14; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,1
205.39.23.138,2026-03-02 13:07:48,/article/102,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sq-ML) AppleWebKit/533.22.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.22.3",1
205.39.23.138,2026-03-02 13:07:49,/article/104,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1),1
205.39.23.138,2026-03-02 13:07:50,/article/105,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),1
205.39.23.138,2026-03-02 13:07:51,/article/106,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),1
205.39.23.138,2026-03-02 13:07:51,/article/107,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4935-03-29 05:33:46 Firefox/3.6.12,1
205.39.23.138,2026-03-02 13:07:52,/article/108,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/52.0.884.0 Safari/532.1",1
205.39.23.138,2026-03-02 13:07:53,/article/109,Mozilla/5.0 (Android 2.2; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,1
205.39.23.138,2026-03-02 13:07:54,/article/110,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),1
205.39.23.138,2026-03-02 13:07:54,/article/111,Opera/9.93.(Windows NT 4.0; brx-IN) Presto/2.9.171 Version/11.00,1
205.39.23.138,2026-03-02 13:07:55,/article/112,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2; rv:1.9.6.20) Gecko/5320-04-24 06:48:06 Firefox/3.8,1
205.39.23.138,2026-03-02 13:07:56,/article/113,Opera/8.54.(Windows NT 4.0; brx-IN) Presto/2.9.189 Version/11.00,1
205.39.23.138,2026-03-02 13:07:56,/article/114,Mozilla/5.0 (Windows NT 6.1; mg-MG; rv:1.9.2.20) Gecko/4668-10-30 14:07:55 Firefox/3.8,1
205.39.23.138,2026-03-02 13:07:57,/article/116,Mozilla/5.0 (Windows 98; Win 9x 4.90; sc-IT; rv:1.9.0.20) Gecko/8518-01-27 19:42:13 Firefox/3.8,1
205.39.23.138,2026-03-02 13:07:57,/article/115,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; pl-PL) AppleWebKit/535.34.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.34.4",1
205.39.23.138,2026-03-02 13:07:57,/article/117,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; li-NL) AppleWebKit/531.7.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.7.1",1
205.39.23.138,2026-03-02 13:07:58,/article/118,Opera/8.46.(Windows NT 5.2; fur-IT) Presto/2.9.169 Version/12.00,1
205.39.23.138,2026-03-02 13:07:59,/article/119,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sl-SI) AppleWebKit/534.33.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.33.1",1
205.39.23.138,2026-03-02 13:08:00,/article/120,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),1
205.39.23.138,2026-03-02 13:08:00,/article/121,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0; rv:1.9.6.20) Gecko/2374-03-07 23:45:21 Firefox/12.0,1
205.39.23.138,2026-03-02 13:08:01,/article/122,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),1
205.39.23.138,2026-03-02 13:08:02,/article/124,Mozilla/5.0 (Windows NT 10.0; fa-IR; rv:1.9.2.20) Gecko/7465-06-19 14:38:58 Firefox/8.0,1
205.39.23.138,2026-03-02 13:08:02,/article/123,Opera/9.27.(Windows NT 11.0; pt-PT) Presto/2.9.177 Version/11.00,1
205.39.23.138,2026-03-02 13:08:03,/article/125,Mozilla/5.0 (Android 5.1.1; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,1
205.39.23.138,2026-03-02 13:08:03,/article/126,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.872.0 Safari/535.1",1
205.39.23.138,2026-03-02 13:08:04,/article/127,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),1
205.39.23.138,2026-03-02 13:08:05,/article/129,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.47.6 (KHTML, like Gecko) Version/5.0.3 Safari/535.47.6",1
205.39.23.138,2026-03-02 13:08:05,/article/128,Mozilla/5.0 (Windows NT 6.0; tcy-IN; rv:1.9.2.20) Gecko/8074-12-03 08:55:54 Firefox/3.8,1
205.39.23.138,2026-03-02 13:08:06,/article/131,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0 rv:2.0; gl-ES) AppleWebKit/535.14.3 (KHTML, like Gecko) Version/4.0 Safari/535.14.3",1
205.39.23.138,2026-03-02 13:08:06,/article/130,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/15.0.886.0 Safari/534.0",1
205.39.23.138,2026-03-02 13:08:07,/article/132,Opera/8.97.(X11; Linux x86_64; byn-ER) Presto/2.9.170 Version/11.00,1
205.39.23.138,2026-03-02 13:08:08,/article/133,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/46.0.800.0 Safari/535.0",1
205.39.23.138,2026-03-02 13:08:08,/article/134,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),1
205.39.23.138,2026-03-02 13:08:09,/article/136,Opera/9.36.(X11; Linux i686; nhn-MX) Presto/2.9.171 Version/12.00,1
205.39.23.138,2026-03-02 13:08:09,/article/135,Mozilla/5.0 (Windows NT 6.0; ky-KG; rv:1.9.1.20) Gecko/4804-02-29 13:53:38 Firefox/5.0,1
205.39.23.138,2026-03-02 13:08:10,/article/137,Mozilla/5.0 (Windows NT 10.0; he-IL; rv:1.9.2.20) Gecko/4735-01-28 07:12:08 Firefox/6.0,1
205.39.23.138,2026-03-02 13:08:11,/article/139,Mozilla/5.0 (Android 2.3.3; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,1
205.39.23.138,2026-03-02 13:08:11,/article/138,Opera/8.80.(Windows NT 6.1; af-ZA) Presto/2.9.181 Version/11.00,1
205.39.23.138,2026-03-02 13:08:11,/article/140,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),1
205.39.23.138,2026-03-02 13:08:12,/article/141,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; dv-MV) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.48.1",1
205.39.23.138,2026-03-02 13:08:12,/article/142,Opera/9.10.(X11; Linux x86_64; bhb-IN) Presto/2.9.186 Version/12.00,1
205.39.23.138,2026-03-02 13:08:13,/article/143,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; si-LK) AppleWebKit/533.4.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.4.3",1
205.39.23.138,2026-03-02 13:08:13,/article/144,Opera/8.98.(Windows CE; sd-IN) Presto/2.9.161 Version/12.00,1
205.39.23.138,2026-03-02 13:08:14,/article/145,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),1
205.39.23.138,2026-03-02 13:08:15,/article/146,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1 rv:4.0; tg-TJ) AppleWebKit/531.33.4 (KHTML, like Gecko) Version/4.0 Safari/531.33.4",1
205.39.23.138,2026-03-02 13:08:16,/article/148,Opera/9.28.(X11; Linux i686; de-LI) Presto/2.9.186 Version/11.00,1
205.39.23.138,2026-03-02 13:08:16,/article/149,Opera/8.50.(Windows NT 5.2; ckb-IQ) Presto/2.9.185 Version/10.00,1
205.39.23.138,2026-03-02 13:08:16,/article/147,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.15.3 (KHTML, like Gecko) Version/5.0.2 Safari/532.15.3",1
205.39.23.138,2026-03-02 13:08:17,/article/151,Mozilla/5.0 (Android 5.0.1; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,1
205.39.23.138,2026-03-02 13:08:17,/article/150,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/56.0.857.0 Safari/535.1",1
205.39.23.138,2026-03-02 13:08:18,/article/152,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/39.0.889.0 Safari/533.0",1
205.39.23.138,2026-03-02 13:08:18,/article/153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9; rv:1.9.3.20) Gecko/7102-05-02 03:06:43 Firefox/10.0,1
205.39.23.138,2026-03-02 13:08:19,/article/155,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/13.4m3434.0 Mobile/15T059 Safari/533.2",1
205.39.23.138,2026-03-02 13:08:19,/article/154,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0),1
205.39.23.138,2026-03-02 13:08:20,/article/157,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.13.1 (KHTML, like Gecko) Version/5.0.4 Safari/533.13.1",1
205.39.23.138,2026-03-02 13:08:20,/article/156,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.893.0 Safari/536.0",1
205.39.23.138,2026-03-02 13:08:21,/article/158,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),1
205.39.23.138,2026-03-02 13:08:21,/article/160,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),1
205.39.23.138,2026-03-02 13:08:21,/article/159,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),1
205.39.23.138,2026-03-02 13:08:22,/article/162,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ks-IN) AppleWebKit/534.34.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.34.3",1
205.39.23.138,2026-03-02 13:08:22,/article/161,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),1
205.39.23.138,2026-03-02 13:08:23,/article/163,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),1
205.39.23.138,2026-03-02 13:08:23,/article/164,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; tg-TJ) AppleWebKit/533.3.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.3.1",1
205.39.23.138,2026-03-02 13:08:24,/article/165,Opera/9.27.(Windows 98; as-IN) Presto/2.9.170 Version/11.00,1
205.39.23.138,2026-03-02 13:08:25,/article/166,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4958-03-28 11:06:44 Firefox/14.0,1
205.39.23.138,2026-03-02 13:08:26,/article/167,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.878.0 Safari/536.1",1
205.39.23.138,2026-03-02 13:08:26,/article/168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8 rv:3.0; ss-ZA) AppleWebKit/531.41.2 (KHTML, like Gecko) Version/4.1 Safari/531.41.2",1
39.83.102.246,2026-03-02 13:08:26,/article/45,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
205.39.23.138,2026-03-02 13:08:27,/article/169,Opera/8.69.(X11; Linux i686; kok-IN) Presto/2.9.164 Version/11.00,1
205.39.23.138,2026-03-02 13:08:27,/article/170,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),1
205.39.23.138,2026-03-02 13:08:27,/article/171,Opera/9.18.(Windows NT 6.0; he-IL) Presto/2.9.180 Version/10.00,1
205.39.23.138,2026-03-02 13:08:28,/article/172,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),1
205.39.23.138,2026-03-02 13:08:28,/article/173,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:4.0; dv-MV) AppleWebKit/532.32.6 (KHTML, like Gecko) Version/4.1 Safari/532.32.6",1
205.39.23.138,2026-03-02 13:08:29,/article/174,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),1
205.39.23.138,2026-03-02 13:08:29,/article/175,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.887.0 Safari/531.0",1
205.39.23.138,2026-03-02 13:08:30,/article/176,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5197-07-21 10:43:11 Firefox/8.0,1
205.39.23.138,2026-03-02 13:08:31,/article/177,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.4.6 (KHTML, like Gecko) Version/5.1 Safari/531.4.6",1
205.39.23.138,2026-03-02 13:08:32,/article/179,Opera/8.26.(X11; Linux x86_64; mn-MN) Presto/2.9.183 Version/10.00,1
205.39.23.138,2026-03-02 13:08:32,/article/178,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.889.0 Safari/532.0",1
205.39.23.138,2026-03-02 13:08:33,/article/181,Opera/8.22.(Windows 95; fil-PH) Presto/2.9.182 Version/11.00,1
205.39.23.138,2026-03-02 13:08:33,/article/180,Opera/8.13.(X11; Linux i686; tl-PH) Presto/2.9.190 Version/12.00,1
205.39.23.138,2026-03-02 13:08:33,/article/182,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.838.0 Safari/536.1",1
205.39.23.138,2026-03-02 13:08:34,/article/184,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gu-IN) AppleWebKit/531.17.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.17.2",1
205.39.23.138,2026-03-02 13:08:34,/article/183,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.830.0 Safari/531.1",1
205.39.23.138,2026-03-02 13:08:35,/article/186,Opera/8.34.(X11; Linux x86_64; aa-DJ) Presto/2.9.165 Version/11.00,1
205.39.23.138,2026-03-02 13:08:35,/article/185,Mozilla/5.0 (Windows 98; Win 9x 4.90; ru-RU; rv:1.9.1.20) Gecko/9292-06-09 05:17:48 Firefox/8.0,1
205.39.23.138,2026-03-02 13:08:36,/article/187,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),1
205.39.23.138,2026-03-02 13:08:36,/article/188,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/13.3h5141.0 Mobile/28B999 Safari/532.1",1
205.39.23.138,2026-03-02 13:08:37,/article/189,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.35.2 (KHTML, like Gecko) Version/4.1 Safari/534.35.2",1
205.39.23.138,2026-03-02 13:08:37,/article/190,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.810.0 Safari/536.2",1
39.83.102.246,2026-03-02 13:08:48,/category/tech,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
39.83.102.246,2026-03-02 13:09:26,/article/42,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
39.83.102.246,2026-03-02 13:10:23,/category/tech,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
39.83.102.246,2026-03-02 13:11:06,/index,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
39.83.102.246,2026-03-02 13:11:43,/category/tech,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
39.83.102.246,2026-03-02 13:12:10,/article/87,Mozilla/5.0 (Android 2.3.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,0
93.242.111.159,2026-03-02 13:14:56,/article/48,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:15:13,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:16:08,/article/69,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:16:57,/index,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:17:25,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:17:51,/index,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:18:43,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:18:49,/index,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:19:21,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:19:59,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:20:10,/category/tech,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:21:09,/article/29,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:21:45,/index,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:22:44,/article/95,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
93.242.111.159,2026-03-02 13:22:51,/article/26,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.814.0 Safari/531.2",0
51.214.130.107,2026-03-02 13:33:22,/index,Mozilla/5.0 (Android 7.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,0
51.214.130.107,2026-03-02 13:33:46,/article/43,Mozilla/5.0 (Android 7.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,0
51.214.130.107,2026-03-02 13:34:00,/category/tech,Mozilla/5.0 (Android 7.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,0
51.214.130.107,2026-03-02 13:34:17,/index,Mozilla/5.0 (Android 7.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,0
51.214.130.107,2026-03-02 13:34:47,/article/4,Mozilla/5.0 (Android 7.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,0
180.9.140.154,2026-03-02 13:34:49,/article/1,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.20.3 (KHTML, like Gecko) Version/4.0 Safari/534.20.3",1
180.9.140.154,2026-03-02 13:34:50,/article/3,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/60.0.832.0 Safari/535.0",1
180.9.140.154,2026-03-02 13:34:50,/article/4,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),1
180.9.140.154,2026-03-02 13:34:50,/article/2,Opera/8.98.(Windows NT 6.2; ts-ZA) Presto/2.9.164 Version/12.00,1
180.9.140.154,2026-03-02 13:34:51,/article/6,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1; rv:1.9.2.20) Gecko/9795-09-04 04:45:23 Firefox/3.8,1
180.9.140.154,2026-03-02 13:34:51,/article/5,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),1
180.9.140.154,2026-03-02 13:34:52,/article/8,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),1
180.9.140.154,2026-03-02 13:34:52,/article/7,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/61.0.895.0 Mobile/03L305 Safari/532.2",1
180.9.140.154,2026-03-02 13:34:53,/article/9,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.856.0 Safari/531.0",1
180.9.140.154,2026-03-02 13:34:54,/article/10,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.12.3 (KHTML, like Gecko) Version/4.0 Safari/535.12.3",1
180.9.140.154,2026-03-02 13:34:55,/article/11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/59.0.806.0 Safari/535.0",1
180.9.140.154,2026-03-02 13:34:55,/article/12,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),1
180.9.140.154,2026-03-02 13:34:56,/article/13,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.6.2 (KHTML, like Gecko) Version/4.0.4 Safari/532.6.2",1
180.9.140.154,2026-03-02 13:34:57,/article/14,Opera/9.37.(Windows NT 6.1; byn-ER) Presto/2.9.174 Version/10.00,1
180.9.140.154,2026-03-02 13:34:57,/article/15,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mai-IN) AppleWebKit/532.33.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.33.7",1
180.9.140.154,2026-03-02 13:34:58,/article/16,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/51.0.888.0 Mobile/64P539 Safari/531.0",1
180.9.140.154,2026-03-02 13:34:59,/article/17,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/531.10.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.10.3",1
180.9.140.154,2026-03-02 13:35:00,/article/18,Opera/9.80.(X11; Linux i686; gd-GB) Presto/2.9.178 Version/12.00,1
180.9.140.154,2026-03-02 13:35:00,/article/19,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.42.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.42.1",1
180.9.140.154,2026-03-02 13:35:01,/article/21,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ast-ES) AppleWebKit/532.18.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.18.6",1
180.9.140.154,2026-03-02 13:35:01,/article/20,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.4v4173.0 Mobile/09C306 Safari/535.0",1
180.9.140.154,2026-03-02 13:35:02,/article/22,Opera/8.52.(X11; Linux i686; ps-AF) Presto/2.9.170 Version/12.00,1
180.9.140.154,2026-03-02 13:35:03,/article/23,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; wal-ET) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.50.5",1
180.9.140.154,2026-03-02 13:35:04,/article/24,Opera/8.83.(X11; Linux i686; zu-ZA) Presto/2.9.177 Version/10.00,1
180.9.140.154,2026-03-02 13:35:04,/article/27,Opera/8.89.(X11; Linux x86_64; br-FR) Presto/2.9.183 Version/12.00,1
180.9.140.154,2026-03-02 13:35:04,/article/26,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1),1
180.9.140.154,2026-03-02 13:35:04,/article/25,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/15.0.869.0 Mobile/41C093 Safari/534.1",1
180.9.140.154,2026-03-02 13:35:05,/article/29,Mozilla/5.0 (Android 11; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,1
180.9.140.154,2026-03-02 13:35:05,/article/28,Mozilla/5.0 (Android 12.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,1
180.9.140.154,2026-03-02 13:35:06,/article/32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/55.0.867.0 Safari/535.0",1
180.9.140.154,2026-03-02 13:35:06,/article/31,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/44.0.858.0 Safari/536.2",1
180.9.140.154,2026-03-02 13:35:06,/article/30,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.7.2 (KHTML, like Gecko) Version/4.1 Safari/533.7.2",1
180.9.140.154,2026-03-02 13:35:07,/article/33,Opera/8.58.(Windows NT 5.2; lo-LA) Presto/2.9.176 Version/12.00,1
180.9.140.154,2026-03-02 13:35:08,/article/34,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),1
180.9.140.154,2026-03-02 13:35:09,/article/35,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2; rv:1.9.4.20) Gecko/2823-04-30 15:55:15 Firefox/3.6.2,1
180.9.140.154,2026-03-02 13:35:09,/article/36,Opera/8.36.(X11; Linux i686; aa-ET) Presto/2.9.180 Version/10.00,1
180.9.140.154,2026-03-02 13:35:10,/article/38,Opera/8.30.(X11; Linux x86_64; fo-FO) Presto/2.9.173 Version/12.00,1
